type,x_au,y_au,z_au,time
rockox,0.32563447668777945,-2.171214059900623,-0.1686239352354765,2028-06-29 00:00:00
moza,-2.4211895268974786,1.7574022898214026,0.01577391952174677,2028-06-29 00:00:00
ousha,2.0442328129818543,1.4087782356297796,-0.19801894568713413,2028-06-29 00:00:00
ghaf,-0.638348410020192,2.6327840290445947,-0.01391310654560018,2028-06-29 00:00:00
justitia,0.6172269430369017,3.062327503281731,-0.29293478907903997,2028-06-29 00:00:00
venus,0.3043280984049021,-0.5956857173222215,-0.2873060929222456,2028-06-29 00:00:00
earth,0.13083514386958503,-0.9250121699358866,-0.4009725661454523,2028-06-29 00:00:00
mars,0.7618949145454106,1.1753815603064222,0.5185568727864631,2028-06-29 00:00:00
jupiter,-5.444490214185993,-0.08471126776214048,0.09621404803925096,2028-06-29 00:00:00
saturn,7.7509235909340735,4.776679657926948,1.6395659417789001,2028-06-29 00:00:00
spacecraft,0.23073282246907117,1.6564474682356494,-0.01403416967317138,2028-06-30 00:00:00
westerwald,0.9321511242409161,-2.46654135312494,-0.014576913677065127,2028-06-30 00:00:00
chimaera,0.6148004491423767,-2.6062073801498022,-0.2847195320806715,2028-06-30 00:00:00
rockox,0.3373138273659095,-2.1705016233027834,-0.16945762819621468,2028-06-30 00:00:00
moza,-2.427134064207828,1.7495681134345198,0.01782113369736998,2028-06-30 00:00:00
ousha,2.040192070269745,1.4186166588650244,-0.19857507700557636,2028-06-30 00:00:00
ghaf,-0.6486774977209966,2.6313800293850274,-0.012695115945946604,2028-06-30 00:00:00
justitia,0.6088926332073977,3.0647513159060145,-0.2928292037687841,2028-06-30 00:00:00
venus,0.32244444382257736,-0.5873861632956188,-0.28471710339154255,2028-06-30 00:00:00
earth,0.14759658534189998,-0.9229030029960109,-0.4000583887152442,2028-06-30 00:00:00
mars,0.7503553245426613,1.1827925269319668,0.5222671411194129,2028-06-30 00:00:00
jupiter,-5.444518951423143,-0.0913296447885226,0.09337814851607643,2028-06-30 00:00:00
saturn,7.747580758242685,4.780936098661815,1.6414684917542852,2028-06-30 00:00:00
spacecraft,0.24351728602021702,1.660207914279045,-0.015576145115214978,2028-07-01 00:00:00
westerwald,0.9413519293911978,-2.4632401224853995,-0.014612929523988759,2028-07-01 00:00:00
chimaera,0.624161095937656,-2.603591331625539,-0.28246254151599615,2028-07-01 00:00:00
rockox,0.34898384500770646,-2.1697291177084836,-0.17028663147770395,2028-07-01 00:00:00
moza,-2.433051800351235,1.7417145998155399,0.01986815157367948,2028-07-01 00:00:00
ousha,2.036112362077801,1.4284279869016603,-0.19912741526309732,2028-07-01 00:00:00
ghaf,-0.6589969427272635,2.6299369133071853,-0.011476936535581865,2028-07-01 00:00:00
justitia,0.6005524982393893,3.0671457892941847,-0.2927208149622019,2028-07-01 00:00:00
venus,0.34031355884002806,-0.5786362513698263,-0.28190978160831853,2028-07-01 00:00:00
earth,0.1643148422728198,-0.9205343117241259,-0.3990317134608085,2028-07-01 00:00:00
mars,0.7387492669045049,1.1900987285314248,0.5259311404060707,2028-07-01 00:00:00
jupiter,-5.444537705936092,-0.09794785333358558,0.09054207814612109,2028-07-01 00:00:00
saturn,7.744235036660879,4.785190752112759,1.6433704280918036,2028-07-01 00:00:00
spacecraft,0.256286489960293,1.6638643598782368,-0.017117144519257717,2028-07-02 00:00:00
westerwald,0.9505375470100129,-2.459899139767947,-0.014648709563056373,2028-07-02 00:00:00
chimaera,0.6335122799930955,-2.6009357972555955,-0.2802012673365904,2028-07-02 00:00:00
rockox,0.36064422134572,-2.168896656054209,-0.17111092932024163,2028-07-02 00:00:00
moza,-2.438942676466293,1.733841840220799,0.021914950581023787,2028-07-02 00:00:00
ousha,2.0319938741921586,1.4382121080034216,-0.1996759604616612,2028-07-02 00:00:00
ghaf,-0.6693066034589564,2.6284547490426178,-0.010258586626023374,2028-07-02 00:00:00
justitia,0.592206621871315,3.0695109207382494,-0.2926096256277933,2028-07-02 00:00:00
venus,0.3579217787684971,-0.5694427517646835,-0.27888631309099604,2028-07-02 00:00:00
earth,0.180985338830635,-0.9179071499446148,-0.39789299717201687,2028-07-02 00:00:00
mars,0.7270779404494432,1.1972997925980498,0.5295486678147727,2028-07-02 00:00:00
jupiter,-5.444546478166969,-0.10456588127496276,0.08770584213305684,2028-07-02 00:00:00
saturn,7.740886427189652,4.7894436165448955,1.645271750031108,2028-07-02 00:00:00
spacecraft,0.2690397920788351,1.6674175995130383,-0.018657081878039678,2028-07-03 00:00:00
westerwald,0.9597078318982303,-2.4565184668962585,-0.014684253263359627,2028-07-03 00:00:00
chimaera,0.642853852820461,-2.598240790137686,-0.2779357409029181,2028-07-03 00:00:00
rockox,0.372294649344563,-2.1680043527535977,-0.17193050615511266,2028-07-03 00:00:00
moza,-2.4448066340338808,1.7259499260850477,0.023961508162647596,2028-07-03 00:00:00
ousha,2.0278367921053,1.4479689115632692,-0.20022071267528993,2028-07-03 00:00:00
ghaf,-0.6796063388273007,2.626933605267118,-0.009040084487939495,2028-07-03 00:00:00
justitia,0.5838550877502543,3.0718467076457645,-0.2924956387413295,2028-07-03 00:00:00
venus,0.37525563861614664,-0.5598127661732737,-0.2756490453856937,2028-07-03 00:00:00
earth,0.19760358952208887,-0.9150225834319002,-0.3966427018178984,2028-07-03 00:00:00
mars,0.7153425439784972,1.2043953585685288,0.5331195260155506,2028-07-03 00:00:00
jupiter,-5.444545268573562,-0.11118371649175479,0.08486944568031811,2028-07-03 00:00:00
saturn,7.737534930831396,4.793694690223702,1.6471724568119375,2028-07-03 00:00:00
spacecraft,0.28177656420234315,1.6708684220809484,-0.020195872961607707,2028-07-04 00:00:00
westerwald,0.9688626390527196,-2.4530981661289175,-0.014719560096668872,2028-07-04 00:00:00
chimaera,0.6521856658338346,-2.5955063238287504,-0.2756659936663486,2028-07-04 00:00:00
rockox,0.3839348232062161,-2.167052323684433,-0.172745346604134,2028-07-04 00:00:00
moza,-2.4506436148772446,1.7180389490199077,0.026007801774927116,2028-07-04 00:00:00
ousha,2.0236413010130145,1.4576982880942109,-0.20076167204927975,2028-07-04 00:00:00
ghaf,-0.6898960082349004,2.625373551097061,-0.007821448351026921,2028-07-04 00:00:00
justitia,0.5754979794330497,3.0741531475390933,-0.29237885728587626,2028-07-04 00:00:00
venus,0.39230188269885474,-0.5497537224787548,-0.27220048627100735,2028-07-04 00:00:00
earth,0.2141651868600256,-0.9118816702372117,-0.39528128601841955,2028-07-04 00:00:00
mars,0.7035442761307146,1.2113850777465083,0.5366435231481147,2028-07-04 00:00:00
jupiter,-5.4445340776293465,-0.1178013468646392,0.08203289399105548,2028-07-04 00:00:00
saturn,7.734180548589822,4.797943971415118,1.649072547674165,2028-07-04 00:00:00
spacecraft,0.2944961918781881,1.674217610861292,-0.021733435278719702,2028-07-05 00:00:00
westerwald,0.9780018236658392,-2.4496383000595157,-0.014754629537479122,2028-07-05 00:00:00
chimaera,0.661507570350417,-2.592732412346537,-0.2733920571693617,2028-07-05 00:00:00
rockox,0.395564438375272,-2.1660406861756223,-0.1735554354791949,2028-07-05 00:00:00
moza,-2.456453561161998,1.7101090008123685,0.028053808887602623,2028-07-05 00:00:00
ousha,2.019407585811514,1.4674001292202015,-0.2012988387994303,2028-07-05 00:00:00
ghaf,-0.7001754715757575,2.6237746560858133,-0.006602696403894779,2028-07-05 00:00:00
justitia,0.5671353803875029,3.0764302380547055,-0.2922592842518273,2028-07-05 00:00:00
venus,0.40904747410369047,-0.5392733692612294,-0.26854330185757824,2028-07-05 00:00:00
earth,0.23066578632304074,-0.9084854490564758,-0.3938092000019872,2028-07-05 00:00:00
mars,0.6916843352409953,1.2182686132250888,0.5401204727892446,2028-07-05 00:00:00
jupiter,-5.444512905823456,-0.12441876027561284,0.07919619226824628,2028-07-05 00:00:00
saturn,7.730823281469997,4.802191458385545,1.6509720218577906,2028-07-05 00:00:00
spacecraft,0.3071980740653965,1.6774659434841903,-0.023269688039057882,2028-07-06 00:00:00
westerwald,0.9871252411249972,-2.4461389316167215,-0.014789461063060148,2028-07-06 00:00:00
chimaera,0.6708194175914145,-2.5899190701711308,-0.2711139630457603,2028-07-06 00:00:00
rockox,0.40718319154412597,-2.164969558994164,-0.1743607577817946,2028-07-06 00:00:00
moza,-2.4622364153960343,1.7021601734233385,0.030099506984006288,2028-07-06 00:00:00
ousha,2.0151358310947187,1.4770743276671618,-0.20183221321128403,2028-07-06 00:00:00
ghaf,-0.710444589235199,2.6221369902201968,-0.005383846793956191,2028-07-06 00:00:00
justitia,0.5587673739936471,3.0786779769425467,-0.2921369226369362,2028-07-06 00:00:00
venus,0.425479603999398,-0.5283797700984437,-0.26468031458403557,2028-07-06 00:00:00
earth,0.24710108996273836,-0.9048349359893163,-0.3922268842004059,2028-07-06 00:00:00
mars,0.6797639192001526,1.2250456398083867,0.5435501939196397,2028-07-06 00:00:00
jupiter,-5.4444817536606775,-0.13103594460844487,0.07635934571449945,2028-07-06 00:00:00
saturn,7.727463130478341,4.806437149401754,1.652870878602909,2028-07-06 00:00:00
spacecraft,0.3198816228321944,1.6806141919041138,-0.02480455211623852,2028-07-07 00:00:00
westerwald,0.996232747012303,-2.4426001240642696,-0.014824054153507323,2028-07-07 00:00:00
chimaera,0.6801210586830108,-2.5870663122464173,-0.2688317430208768,2028-07-07 00:00:00
rockox,0.41879078065811043,-2.1638390623320567,-0.17516129870256816,2028-07-07 00:00:00
moza,-2.4679921204293667,1.6941925589862723,0.032144873561290095,2028-07-07 00:00:00
ousha,2.0108262211517083,1.4867207772541204,-0.20236179563937434,2028-07-07 00:00:00
ghaf,-0.7207032220897004,2.6204606239170474,-0.0041649176273196135,2028-07-07 00:00:00
justitia,0.5503940435450931,3.080896362065482,-0.29201177544635304,2028-07-07 00:00:00
venus,0.4415857007896359,-0.5170812976634458,-0.2606145011106035,2028-07-07 00:00:00
earth,0.2634668298425133,-0.9009311288671736,-0.39053477112498847,2028-07-07 00:00:00
mars,0.6677842253178675,1.2317158439318818,0.546932510890106,2028-07-07 00:00:00
jupiter,-5.444440621661475,-0.13765288774819567,0.07352235953226345,2028-07-07 00:00:00
saturn,7.724100096622656,4.810681042730976,1.6547691171497438,2028-07-07 00:00:00
spacecraft,0.33254626306019,1.6836631223777947,-0.026337950011605233,2028-07-08 00:00:00
westerwald,1.0053241971042897,-2.4390219410008753,-0.014858408291788404,2028-07-08 00:00:00
chimaera,0.6894123446574181,-2.5841741539814564,-0.2665454289117831,2028-07-08 00:00:00
rockox,0.43038690492057124,-2.162649317793141,-0.1759570436208063,2028-07-08 00:00:00
moza,-2.4737206194538865,1.686206249805908,0.034189886130654434,2028-07-08 00:00:00
ousha,2.006478939964322,1.496339372884518,-0.20288758650647867,2028-07-08 00:00:00
ghaf,-0.7309512315066244,2.618745628019895,-0.002945926968684178,2028-07-08 00:00:00
justitia,0.5420154722504449,3.083085391398862,-0.29188384569265696,2028-07-08 00:00:00
venus,0.45735343910374476,-0.5053866276230119,-0.25634899011200124,2028-07-08 00:00:00
earth,0.27975875218209595,-0.8967750173963803,-0.38873328976343513,2028-07-08 00:00:00
mars,0.6557464501877307,1.2382789235819731,0.5502672533872636,2028-07-08 00:00:00
jupiter,-5.444389510361948,-0.14426957758157383,0.07068523892367154,2028-07-08 00:00:00
saturn,7.720734180912061,4.814923136640884,1.65666673673864,2028-07-08 00:00:00
spacecraft,0.345191432155077,1.6866134954462673,-0.027869805818792805,2028-07-09 00:00:00
westerwald,1.0143994473716933,-2.435404446360025,-0.014892522963787527,2028-07-09 00:00:00
chimaera,0.6986931264539877,-2.581242611251715,-0.2642550526274899,2028-07-09 00:00:00
rockox,0.4419712647978665,-2.1614004483798452,-0.17674797810395826,2028-07-09 00:00:00
moza,-2.4794218560030634,1.678201338357136,0.03623452221758222,2028-07-09 00:00:00
ousha,2.0020941712049014,1.5059300105377,-0.20340958630287384,2028-07-09 00:00:00
ghaf,-0.7411884793438831,2.6169920737957884,-0.0017268928412287607,2028-07-09 00:00:00
justitia,0.5336317432347654,3.0852450630302264,-0.2917531363958837,2028-07-09 00:00:00
venus,0.4727707486216445,-0.49330473233948974,-0.25188705997075916,2028-07-09 00:00:00
earth,0.2959726027257184,-0.8923675968205077,-0.38682287150234895,2028-07-09 00:00:00
mars,0.6436517895550888,1.2447345882144867,0.5535542563986755,2028-07-09 00:00:00
jupiter,-5.444328420313867,-0.15088600199673063,0.06784798909063154,2028-07-09 00:00:00
saturn,7.717365384357063,4.81916342939958,1.658563736610061,2028-07-09 00:00:00
spacecraft,0.3578165797637384,1.689466065920827,-0.029400045189048173,2028-07-10 00:00:00
westerwald,1.0234583539792677,-2.431747704409611,-0.014926397658333252,2028-07-10 00:00:00
chimaera,0.7079632549203574,-2.578271700400163,-0.26196064616913667,2028-07-10 00:00:00
rockox,0.45354356202426754,-2.160092578479787,-0.1775340879071202,2028-07-10 00:00:00
moza,-2.4850957739516164,1.6701779172840323,0.03827875936208464,2028-07-10 00:00:00
ousha,1.9976720982341416,1.5154925872606293,-0.20392779558558755,2028-07-10 00:00:00
ghaf,-0.7514148279495555,2.6152000329323037,-0.0005078332264951486,2028-07-10 00:00:00
justitia,0.52524293954107,3.0873753751591853,-0.291619650583543,2028-07-10 00:00:00
venus,0.4878258227270684,-0.48084487438038653,-0.247232136372785,2028-07-10 00:00:00
earth,0.31210411353548173,-0.887709882728681,-0.3848039565466052,2028-07-10 00:00:00
mars,0.6315014381869314,1.2510825586725076,0.5567933601775663,2028-07-10 00:00:00
jupiter,-5.444257352084626,-0.15750214888358777,0.06501061523468293,2028-07-10 00:00:00
saturn,7.713993707969503,4.823401919275563,1.6604601160045716,2028-07-10 00:00:00
spacecraft,0.370421167497631,1.6922215828727032,-0.030928595297294963,2028-07-11 00:00:00
westerwald,1.0325007732855904,-2.4280517797514007,-0.01496003186721695,2028-07-11 00:00:00
chimaera,0.7172225808135945,-2.5752614382381807,-0.25966224163016455,2028-07-11 00:00:00
rockox,0.4651034996067191,-2.158725833852237,-0.17831535897249595,2028-07-11 00:00:00
moza,-2.4907423175151897,1.662136079399085,0.04032257511896116,2028-07-11 00:00:00
ousha,1.9932129040990085,1.5250270011598401,-0.20444221497764178,2028-07-11 00:00:00
ghaf,-0.7616301401614951,2.6133695775347494,0.0007112339357444734,2028-07-11 00:00:00
justitia,0.5168491441318068,3.089476326097494,-0.29148339129061995,2028-07-11 00:00:00
venus,0.5025071269851034,-0.4680165998390107,-0.2423877898066068,2028-07-11 00:00:00
earth,0.3281489912129264,-0.8828029250031215,-0.3826769999656756,2028-07-11 00:00:00
mars,0.6192965897445541,1.2573225671032064,0.5599844102069642,2028-07-11 00:00:00
jupiter,-5.444176306257281,-0.16411800613340355,0.062173122557185954,2028-07-11 00:00:00
saturn,7.710619152762546,4.827638604537863,1.6623558741628996,2028-07-11 00:00:00
spacecraft,0.38300466866233296,1.6948807896262514,-0.03245538480892779,2028-07-12 00:00:00
westerwald,1.041526561842812,-2.424316737320311,-0.01499342508518076,2028-07-12 00:00:00
chimaera,0.7264709548012873,-2.5722118420462667,-0.2573598711964655,2028-07-12 00:00:00
rockox,0.47665078182941306,-2.1573003416144125,-0.17909177742883023,2028-07-12 00:00:00
moza,-2.4963614312500852,1.654075917682623,0.04236594705808285,2028-07-12 00:00:00
ousha,1.9887167715306784,1.534533151393647,-0.20495284516728,2028-07-12 00:00:00
ghaf,-0.7718342793069839,2.611500780123592,0.0019302907476392564,2028-07-12 00:00:00
justitia,0.5084504398902693,3.091547914269336,-0.2913443615595535,2028-07-12 00:00:00
venus,0.5168034074402509,-0.45482973146918676,-0.2373577329676132,2028-07-12 00:00:00
earth,0.34410290651723385,-0.8776478196039296,-0.3804424768025055,2028-07-12 00:00:00
mars,0.6070384366586635,1.263454356873946,0.5631272571634353,2028-07-12 00:00:00
jupiter,-5.444085283430516,-0.17073356163920506,0.059335516259133546,2028-07-12 00:00:00
saturn,7.70724171975079,4.831873483455846,1.6642510103258452,2028-07-12 00:00:00
spacecraft,0.39556656799313494,1.6974444237554744,-0.03398034384732229,2028-07-13 00:00:00
westerwald,1.0505355763962878,-2.4205426423835004,-0.015026576809884345,2028-07-13 00:00:00
chimaera,0.735708227462516,-2.569122929574569,-0.2550535671465047,2028-07-13 00:00:00
rockox,0.4881851142581122,-2.155816230227595,-0.17986332959080772,2028-07-13 00:00:00
moza,-2.501953060053119,1.6459975252824472,0.044408852764702404,2028-07-13 00:00:00
ousha,1.9841838829424254,1.54401093816462,-0.2054596869071744,2028-07-13 00:00:00
ghaf,-0.7820271092024901,2.6095937136321004,0.0031493193534364236,2028-07-13 00:00:00
justitia,0.5000469096218862,3.093590138211827,-0.2912025644401892,2028-07-13 00:00:00
venus,0.530703698729712,-0.4412943616384143,-0.2321458180691418,2028-07-13 00:00:00
earth,0.3599614854740099,-0.8722457177650629,-0.37810088606023395,2028-07-13 00:00:00
mars,0.5947281700064806,1.2694776824878056,0.5662217568804426,2028-07-13 00:00:00
jupiter,-5.443984284218659,-0.1773488032954602,0.056497801541293954,2028-07-13 00:00:00
saturn,7.703861409950118,4.836106554299373,1.6661455237343585,2028-07-13 00:00:00
spacecraft,0.4081063613965568,1.6999132170836972,-0.03550340396204679,2028-07-14 00:00:00
westerwald,1.0595276738840116,-2.4167295605392822,-0.015059486541833826,2028-07-14 00:00:00
chimaera,0.7449342492886394,-2.5659947190432173,-0.25274336185140717,2028-07-14 00:00:00
rockox,0.49970620374415475,-2.1542736294831175,-0.18063000195840967,2028-07-14 00:00:00
moza,-2.5075171491616612,1.6379009955136525,0.046451269839797166,2028-07-14 00:00:00
ousha,1.9796144204273938,1.5534602627122922,-0.20596274101360812,2028-07-14 00:00:00
ghaf,-0.7922084941536016,2.607648451404196,0.004368301939688417,2028-07-14 00:00:00
justitia,0.49163863605531405,3.095602996575706,-0.2910580029896956,2028-07-14 00:00:00
venus,0.5441973320081699,-0.4274208451026581,-0.22675603406182301,2028-07-14 00:00:00
earth,0.3757203023136165,-0.8665978330258302,-0.37565275375066476,2028-07-14 00:00:00
mars,0.5823669793917132,1.2753923094982402,0.5692677703112213,2028-07-14 00:00:00
jupiter,-5.44387330925166,-0.18396371899840402,0.053659983604069324,2028-07-14 00:00:00
saturn,7.700478224377787,4.840337815338721,1.668039413629498,2028-07-14 00:00:00
spacecraft,0.4206235556976727,1.7022878956862237,-0.037024498097761226,2028-07-15 00:00:00
westerwald,1.0685027114358077,-2.412877557715922,-0.01509215378427815,2028-07-15 00:00:00
chimaera,0.754148870683834,-2.562827229142543,-0.250429287775011,2028-07-15 00:00:00
rockox,0.5112137584280804,-2.1526726704882404,-0.18139178121623123,2028-07-15 00:00:00
moza,-2.5130536441539393,1.6297864218585842,0.0484931759004456,2028-07-15 00:00:00
ousha,1.9750085657561884,1.5628810273060596,-0.20646200836562809,2028-07-15 00:00:00
ghaf,-0.8023782989552039,2.6056650671924397,0.005587220735494977,2028-07-15 00:00:00
justitia,0.48322570184326663,3.0975864881261677,-0.2909106802724523,2028-07-15 00:00:00
venus,0.5572739426795992,-0.41321979160665023,-0.2211925037628314,2028-07-15 00:00:00
earth,0.3913748748638356,-0.8607054471627332,-0.3730986354660408,2028-07-15 00:00:00
mars,0.5699560528267805,1.2811980144231674,0.5722651634913036,2028-07-15 00:00:00
jupiter,-5.4437523591751,-0.19057829664576345,0.05082206764761475,2028-07-15 00:00:00
saturn,7.697092164052405,4.844567264844645,1.6699326792524598,2028-07-15 00:00:00
spacecraft,0.4331176683931278,1.704569179895808,-0.0385435605637891,2028-07-16 00:00:00
westerwald,1.0774605463722042,-2.408986700170381,-0.015124578043069995,2028-07-16 00:00:00
chimaera,0.7633519419653217,-2.5596204790332426,-0.24811137747388487,2028-07-16 00:00:00
rockox,0.5227074877428165,-2.151013485652012,-0.18214865423275683,2028-07-16 00:00:00
moza,-2.5185624909496425,1.621653897966861,0.05053454858023924,2028-07-16 00:00:00
ousha,1.9703665003742201,1.5722731352382076,-0.2069574899041722,2028-07-16 00:00:00
ghaf,-0.8125363888919503,2.6036436351561156,0.006806058012772076,2028-07-16 00:00:00
justitia,0.4748081895630311,3.0995406117437825,-0.29076059935989634,2028-07-16 00:00:00
venus,0.5699234779321536,-0.39870205831316746,-0.21545948089656725,2028-07-16 00:00:00
earth,0.4069206632485835,-0.8545699163833607,-0.37043911906436716,2028-07-16 00:00:00
mars,0.5574965766172715,1.2868945846585136,0.5752138075007114,2028-07-16 00:00:00
jupiter,-5.443621434650191,-0.19719252413699323,0.04798405887173682,2028-07-16 00:00:00
saturn,7.693703229993929,4.848794901088301,1.671825319844546,2028-07-16 00:00:00
spacecraft,0.4455882274097305,1.706757784310789,-0.04006052700434834,2028-07-17 00:00:00
westerwald,1.0864010362029681,-2.4050570544871013,-0.015156758826496964,2028-07-17 00:00:00
chimaera,0.772543313363262,-2.5563744883465684,-0.2457896635973154,2028-07-17 00:00:00
rockox,0.5341871024164005,-2.1492962086711915,-0.18290060805960046,2028-07-17 00:00:00
moza,-2.524043635810875,1.6135035176553787,0.05257536552972193,2028-07-17 00:00:00
ousha,1.96568840539878,1.58163649081696,-0.20744918663117332,2028-07-17 00:00:00
ghaf,-0.822682629739063,2.6015842298592955,0.008024796086553444,2028-07-17 00:00:00
